搏动性眼球突出症	眼痛	症状	"7.本病骤然发病,患侧头部及眼后部疼痛,病人常主诉能听到连续不断的隆隆声,...搏动性眼球突出症图册 WIKI..."
搏动性眼球突出症	眼外转移	症状	"扩展阅读 1搏动性眼球突出症 开放分类 我来补充 健康医学卫生保健生活疾病疾病名称眼睛眼科疾病 互动百科的词条(含所附图片)系由网友上传,如果涉嫌侵权,请与客服..."
搏动性眼球突出症	视力障碍	症状	"视力下降的程度不等。7.本病骤然发病,患侧头部及眼后部疼痛,病人常主诉能听到...搏动性眼球突出症图册 WIKI..."
搜索依赖症	烦躁不安	症状	"“搜索依赖症”并非真的是一种“病症”(symptom),而是一种凡事依赖上网搜索的习惯。如果将“搜索依赖”直译为“searching dependence”,则体现不出该“搜索”的网络..."
摩擦性苔藓样疹	丘疹	症状	"摩擦性苔藓样疹(frictional lichnoid eruptions)又名儿童丘疹性皮炎(juvenile paulax dermatitis),肘膝复发性夏季糠疹(recurrent summertime pityxiasis of the ..."
摩擦性苔藓样疹	粟粒样丘疹	症状	"皮损为粟粒大小的扁平或半球形丘疹,常密集成片,但不融合,复有微细糠秕样鳞屑,...摩擦性苔藓样疹图册 WIKI..."
摩擦性苔藓样疹	瘙痒	症状	"疾病诊断/摩擦性苔藓样疹 编辑  但尚需与儿童期常见的虫咬皮炎和毛虫皮炎相鉴别。此二者丘疹可较大,水肿与炎症往往明显,自觉瘙痒剧烈。有时与Giomotti-Crosti综合..."
摩擦性苔藓样疹	鳞屑	症状	"皮损为粟粒大小的扁平或半球形丘疹,常密集成片,但不融合,复有微细糠秕样鳞屑,...摩擦性苔藓样疹图册 WIKI..."
摩根菌肺炎	寒战	症状	"摩根菌肺炎图册1.症状与一般急性细菌肺炎相似。如发热、寒战、畏寒、咳嗽、咯脓..."
播散型淋病	类似荨麻疹的皮肤潮红斑块	症状	"类似荨麻疹的皮肤潮红斑块.类癌(carcinoid)...类似荨麻疹的皮肤潮红斑块的可能疾病 可能疾病伴随症状就诊科室 播散型淋病 感染..."
播散性嗜酸粒细胞增多性胶...	恶心与呕吐	症状	"播散性嗜酸粒细胞增多性胶原病  临床表现:关节疼痛恶心与呕吐咳嗽  就诊科室:内科 发病部位:皮肤流行病学 发病年龄自6个月到47岁不等,平均为19岁,男女..."
播散性嗜酸粒细胞增多性胶...	肝脾肿大	症状	"原病 是一种变态反应性疾病其特征为发热呼吸道症状、肝脾肿大和周围血象嗜酸粒细胞增加1956年由Engfeldt及Zettertröm首先报告。..."
播散性嗜酸粒细胞增多性胶...	咳嗽	症状	"播散性嗜酸粒细胞增多性胶原病  临床表现:关节疼痛恶心与呕吐咳嗽  就诊科室:内科 发病部位:皮肤流行病学 发病年龄自6个月到47岁不等,平均为19岁,男女..."
支原体尿路感染	尿道口有白膜形成	症状	"泌尿及生殖道支原体感染称为支原体尿路感染。支原体是一群介于细菌与病毒之间、...尿道口有白膜形成,有部分患者可完全无任何尿感的症状和体征,尿沉渣也可无白..."
支原体尿路感染	尿道口痒	症状	"支原体尿路感染图册支原体感染临床表现:支原体感染后临床表现为尿道刺痒、刺痛、烧灼感和排尿困难尿,不同程度的尿急及尿频、排尿刺痛,特别是当尿液较为浓缩的时候明显..."
支原体尿路感染	发烧	症状	"支原体引起的尿感,其临床表现与一般的细菌性尿感相似可有发热、腰痛膀胱刺激症及尿沉渣白细胞增多等急性肾盂肾炎表现;也可表现为下尿路感染症状;典型表现为尿道刺痒..."
支原体尿路感染	尿道烧灼感	症状	"支原体尿路感染图册支原体感染临床表现:支原体感染后临床表现为尿道刺痒、刺痛、烧灼感和排尿困难尿,不同程度的尿急及尿频、排尿刺痛,特别是当尿液较为浓缩的时候明显..."
支原体尿路感染	尿道刺痒	症状	"支原体尿路感染图册支原体感染临床表现:支原体感染后临床表现为尿道刺痒、刺痛、烧灼感和排尿困难尿,不同程度的尿急及尿频、排尿刺痛,特别是当尿液较为浓缩的时候明显..."
支原体尿路感染	膀胱刺激症	症状	"但也有部分病人无症状。支原体引起的尿感,其临床表现与一般的细菌性尿感相似可有发热、腰痛膀胱刺激症及尿沉渣白细胞增多等急性肾盂肾炎表现;也可表现为下尿路感染..."
支原体感染	充血	症状	"充血、挤压尿道可有少量分泌物外溢,但很少有压痛出现。 支原体感染常见的合并症为输卵管炎,少数患者可出现子宫内膜炎及盆腔炎。 女性..."
支原体感染	泌尿系统感染	症状	"泌尿及生殖道支原体感染称为支原体尿路感染。支原体是一群介于细菌与病毒之间、目前所知能独立生活的最小微生物。1937年Drsnes等从巴氏腺脓肿分离出支原体,这是..."
支原体感染	白带增多	症状	"感染支原体、衣原体后,不一定会出现症状,即使有症状,也因感染部位的不同而有所不同,例如子宫颈感染后可出现宫颈糜烂、宫颈黏膜水肿、白带增多(呈脓性)、接触..."
支原体感染	复杂性尿路感染	症状	"复杂性尿路感染是指尿路系统存在解剖或功能异常(如梗阻、结石等)或有肾外伴发病(如糖尿病、滥用含有非那西汀止痛药、镰形细胞病等)时,反复或持续发作的尿路..."
支原体感染	尿道口有白膜形成	症状	"泌尿及生殖道支原体感染称为支原体尿路感染。支原体是一群介于细菌与病毒之间、...或仅在晨起时发现尿道口有白膜形成,有部分患者可完全无任何尿感的症状和体征,..."
支原体感染	尿道流出分泌物	症状	"支原体尿路感染发病机制不明经血清型研究发现UU至少有14种血清型,从NGU病人中分离...脓性尿道分泌物,较淋病性尿道炎分泌物稀薄而少,或仅在晨起时发现尿道口有白..."
支原体感染	尿道刺痒	症状	"支原体感染临床表现:支原体感染后临床表现为尿道刺痒、刺痛、烧灼感和排尿困难尿,..."
支原体感染	尿痛	症状	"也可表现为下尿路感染症状;典型表现为尿道刺痒及轻重不等的尿痛及烧灼感,尿道...支原体感染的危害大,主要表现为:男性不育支原体感染破坏生精细胞。睾丸的曲细精..."
支原体肺炎	气短	症状	"中文名: 支原体肺炎 外文名: mycoplasmal pneumonia  病原学: 支原体 季节分布...甚至血痰重者可有气短,剧咳时有胸痛;也可有恶心、食欲不振呕吐,腹泻及关节痛..."
支原体肺炎	肌痛	症状	"临床症状如头痛乏力、肌痛、鼻咽部病变咳嗽、胸痛、脓痰和血痰肺部X线表现和化验室检查如冷凝集试验等有助诊断。  支原体肺炎的症状与表现图册 起病较缓慢多数为咽..."
支原体肺炎	头痛	症状	"中文名: 支原体肺炎 外文名: mycoplasmal pneumonia  病原学: 支原体 季节分布: 秋冬  传染病: 是 传播途径: 经飞沫传染  临床表现: 头痛 咳嗽 咳痰 啰音 胸..."
支原体肺炎	周身不适	症状	"中文名: 支原体肺炎 外文名: mycoplasmal pneumonia  病原学: 支原体 季节分布...患者起病较急,可有发热、头痛、全身不适等一般症状及剧烈咳嗽,咳少量粘痰。 ..."
支原体肺炎	黏液脓性痰	症状	"中文名: 支原体肺炎 外文名: mycoplasmal pneumonia  病原学: 支原体 季节分布...突出表现为阵发性刺激性咳嗽,以夜间为重,咳少量黏痰或黏液脓性痰,有时痰中..."
支气管发育不全	紫绀	症状	"(chronic lung disease,CLD),多表现为低氧血症,发绀 ,干咳 ,高碳酸血症 ,...小儿支气管肺发育不全图册 WIKI..."
支气管哮喘	咳嗽	症状	"在支气管哮喘开始发病时,约有5%～6%是以持续性咳嗽为主要症状的,多发生在夜间..."
支气管哮喘	咳痰	症状	"在支气管哮喘开始发病时,约有5%～6%是以持续性咳嗽为主要症状的,多发生在夜间..."
支气管哮喘	胸闷	症状	"支气管哮喘 外文名: bronchial asthma  别名: 哮喘 季节分布: 四季  传染病: 否 临床表现: 与哮喘相关的症状有咳嗽、喘息、呼吸困难、胸闷、咳痰等。..."
支气管扩张	湿咳	症状	"是由于支气管及其周围肺组织慢性化脓性炎症和纤维化,使支气管壁的肌肉和弹性组织破坏,导致支气管变形及持久扩张。典型的症状有慢性咳嗽、咳大量脓痰和反复..."
支气管扩张	支气管以下的损伤	症状	"损害为渐进性,表现为阻塞性通气障碍,FEV1、...扩展阅读 1支气管扩张介绍 开放分类 我来补充 健康医学疾病 互动百科的词条(含..."
支气管扩张	胸闷	症状	",胸闷 并发症: 咳嗽,咳大量脓痰,反复咯血  就诊...扩展阅读 1支气管扩张介绍 开放分类 我来补充 健康医学疾病 互动百科的词条(含..."
支气管扩张	肺纹理增粗	症状	"检查/肺纹理增粗 编辑  (1)支气管性肺纹理增多:表现为肺纹理粗细不匀,其中常夹杂变形纹理和小蜂窝影,常见于慢性支气管炎、支气管扩张等。(2)血管性肺纹理增多..."
支气管扩张	咯血如注	症状	"支气管扩张 编辑  1.幼年有诱发支气管扩张的呼吸道感染史,如麻疹、百日咳或流感后肺炎病史,或肺结核病史等。 2.出现长期慢性咳嗽、咳脓痰或反复咯血症状。..."
支气管扩张	痰有恶臭味	症状	"痰的气味呈恶臭味时,肺部炎症伴有厌氧菌感染。见于肺脓肿、支气管扩张及肺的恶性肿瘤晚期等肺部疾病。肺的恶性肿瘤晚期:在恶化期症状加重,体温升高,咳嗽、咳痰量..."
支气管扩张	脓痰	症状	"(3)脓性痰 痰呈脓性,为黄色或绿色,质黏稠,有的带有臭味,常见于化脓性支气管炎,支气管扩张,肺脓肿,脓胸或肝,脊椎,纵隔脓肿溃穿肺部造成的支气管瘘等,带臭味..."
支气管扩张	叶间裂移位	症状	"肺容积缩小,膈肌上抬,叶间裂移位。 (2)CT对比分辨率优于X线,应用高分辨CT(...慢性呼吸衰竭支气管扩张慢性肺源性心脏病气管炎 支气管肺炎呼吸内科疾病..."
支气管扩张	肺性肥大	症状	"是由于支气管及其周围肺组织慢性化脓性炎症和纤维化,使支气管壁的肌肉和弹性组织破坏,导致支气管变形及持久扩张。典型的症状有慢性咳嗽、咳大量脓痰和反复..."
支气管源性囊肿	小支气管痉挛	症状	"生态级小粒径负氧离子,有良好的生物活性,易于透过...(3)支气管哮喘:急性支气管炎病人如伴有支气管痉挛时..."
支气管炎	张口呼吸	症状	"支气管炎发病初期常常表现为上呼吸道感染症状,患者通常有鼻塞、流清涕、咽痛...1、安排病人在一定体位(病灶处于高位,引流支气管开口向下)拍其背部,或嘱作深呼吸..."
支气管炎	咳痰	症状	"支气管炎与慢阻肺和肺气肿关系密切,临床上患者有咳嗽、咳痰等症状时,并不..."
支气管炎	鼻粘膜肿胀	症状	"支气管粘膜充血、水肿、纤毛细胞损伤脱落,粘膜腺体肥大,分泌物增加,并有...3、发作时烦躁不安,呼吸、心率增快,有鼻扇、三凹征,发绀明显。 4、可有高热..."
支气管炎	咳嗽	症状	"支气管炎与慢阻肺和肺气肿关系密切,临床上患者有咳嗽、咳痰等症状时,并不..."
支气管炎	支气管狭窄	症状	"狭窄,可以产生...紫苏籽能散表寒,桔红对于风寒咳嗽,支气管炎,咽炎等均有好的疗效。 自我调护..."
支气管炎	发绀	症状	"主要原因为病毒和细菌的重复感染形成了支气管的慢性非特异性炎症。当...3、发作时烦躁不安,呼吸、心率增快,有鼻扇、三凹征,发绀明显。 4、可有高热..."
支气管炎	呼吸困难	症状	"主要原因为病毒和细菌的重复感染形成了支气管的慢性非特异性炎症。当...如果病人出现呼吸困难,嘴唇,指甲发紫,下肢浮肿,神志恍惚,嗜睡,要及时送医院治疗..."
支气管肺炎	咳嗽	症状	"支气管肺炎 外文名: bronchopneumonia  季节分布: 四季 传染病: 否  临床表现: 发热、呕吐、烦躁,咳嗽,气促等 疫苗预防: 否  就诊科室: 内科 发病部..."
支气管肺炎	支气管以下的损伤	症状	"最常由细菌、病毒或霉菌及肺炎支原体等病原引起,也可由病毒、细菌“混合感染”。病毒性肺炎以间质受累为主,细菌性肺炎以肺实质损害为主。肺组织炎症使..."
支气管肺炎	呼吸音低	症状	"听诊呼吸音时,当空气通过含有分泌物的气管,或通过因...小水泡音见于支气管肺炎、慢性支气管炎、 肺间质..."
支气管肺炎	咳痰	症状	"上呼吸道感染 鼻塞、流涕、咽痛等症状明显,无咳嗽、咳痰,肺部无异常体征。  支气管哮喘急性气管炎 病人如伴有支气管痉挛时,可出现吼喘,应与支气管哮喘相鉴别,后者..."
支气管肺炎	口唇发绀	症状	"严重的患儿可出现口周、口唇及指甲紫绀,可合并心力衰竭、脱水、代谢性酸中毒及呼吸性酸中毒等酸碱平衡紊乱。毛细支气管炎的诊断: (一)年龄:多见于1岁以下的小儿..."
支气管肺炎	烦躁不安	症状	"支气管肺炎 外文名: bronchopneumonia  季节分布: 四季 传染病: 否 ...肺炎患儿出现烦躁不安提示很可能缺氧,而缺氧者可以无发绀。(2)循环系统 较重..."
放射性肠炎	肠粘膜有坏死溃疡	症状	"放射性肠炎(radiationenteritis)是盆腔腹腔腹膜后恶性...可引起直肠壁溃疡、脓肿和直肠阴道瘘或直肠膀胱等...症状可持续数月或数年,肠粘膜有坏死、溃疡或中度..."
放射性肠炎	脓血便	症状	"这些改变一般认为属于放射反应性损伤。Ⅱ度,大便频数,有血便或粘液便、里急后重...对直肠炎认为是肠道蕴热。症见腹痛、下坠、大便带脓血。治腚滋阴清热。药用槐角..."
放射性肺炎	咳嗽	症状	"“放射性肺炎”的诊断一般并不复杂,可根据如下依据进行诊断:有放射性治疗史;病人有干性呛咳、进行性气急及肺部的Velcro罗音具有特征性;胸部X线检查可见肺部炎症或纤..."
放射性肺炎	气急	症状	"“放射性肺炎”的诊断一般并不复杂,可根据如下依据进行诊断:有放射性治疗史;病人有干性呛咳、进行性气急及肺部的Velcro罗音具有特征性;胸部X线检查可见肺部炎症或纤..."
放射性肺炎	干咳	症状	"临床表现/放射性肺炎 编辑  放射性肺炎图册轻者无症状,多于放射治疗后2～3周出现症状,常有刺激性、干性咳嗽、伴气急、心悸和胸痛,不发热或低热、偶有高热。气急..."
放射性肺炎	胸痛	症状	"临床表现/放射性肺炎 编辑  放射性肺炎图册轻者无症状,多于放射治疗后2～3周出现症状,常有刺激性、干性咳嗽、伴气急、心悸和胸痛,不发热或低热、偶有高热。气急..."
放射性肺炎	心悸	症状	"临床表现/放射性肺炎 编辑  放射性肺炎图册轻者无症状,多于放射治疗后2～3周出现症状,常有刺激性、干性咳嗽、伴气急、心悸和胸痛,不发热或低热、偶有高热。气急..."
放射性视网膜病变	视野缺损	症状	"放射性视网膜病变临床变异较大,但发病呈剂量相关的特点。轻微的放射性视网膜病变的早期临床特点可以见到眼后极部出现分散的小的毛细血管阻塞病灶,病灶周围的毛细血管不..."
放射性视网膜病变	眼底樱桃红斑	症状	"病灶周围的毛细血管不规则扩张,严重的放射性视网膜病变常常发生在远程放疗没有进行很好的眼部保护时,眼底有广泛的毛细血管闭锁和视网膜血管异常,可以导致黄斑水肿、渗出..."
放射性视网膜病变	中心暗点扩大	症状	"诊断/放射性视网膜病变 编辑  依据接受放射治疗的病史和眼底存在缺血性视网膜病变。 鉴别诊断: 鉴别诊断要和糖尿病视网膜病变、静脉阻塞、中心凹旁毛细血管扩张症、缺..."
放射性视网膜病变	视物变形	症状	"接受放射治疗后容易发生大面积缺血和新生血管伴有全身血管性疾病的患者,如高血压、胶原病白血病等也易于出现放射性视网膜病变放射治疗与化疗同时进行易于发生视神经病变..."
放射病	腮腺肿大	症状	",腮腺肿大以耳垂为中心,可以一侧或两侧。病因为感染性、免疫性、阻塞性及原因未明性炎症肿大等。最常见为感染引起..."
放射病	食欲减退	症状	"骨髓型放射病 急性放射病图册(一)轻度 轻度骨髓型放射病的病情不重,症状轻,临床分期不明显,仅在伤后数天内出现疲乏、头昏、失眠、食欲减退和恶心等症状。稍后上述..."
放射病	全身衰竭	症状	"极期的标志是;体温升高,食欲降低,呕吐腹泻和全身衰竭。进入极期,病情急剧恶化,...急性放射病图册 WIKI..."
放线菌病	夜间盗汗	症状	"3.胸部放线菌病。病原菌经呼吸道进入肺而致病亦可由相邻部放线菌病直接波及常犯肺门或肺底,呈急或慢性感染表现,如不规则发热、胸痛、咳嗽、咳痰带血盗汗、消瘦..."
放线菌病	皮下结节	症状	"5.皮肤型放线菌病 由皮肤直接接触病原菌而致病,可位于躯体各部位,初起为皮下结节软化后破溃成窦道,可向四周扩展呈卫星状皮下结节,破后成瘘管脓中有“硫磺颗粒..."
放线菌病	脓肿	症状	"1.面、颈部放线菌病。最常见,可先在口内寄生而发病,病原菌可由龋齿或牙周脓肿、扁桃体病灶等处入侵,好发于面颈交界部,表面皮色暗红或棕红,以后形成脓肿,局部..."
放线菌病	肉芽肿	症状	"临床症状/猪放线菌病 编辑  肉芽肿图册 放线菌病暴发,可见在一窝或多窝哺乳..."
放线菌病	张口困难	症状	"放线菌病,由放线菌引起的慢性化脓性肉芽肿性疾病。病变好发于面颈部及胸腹部...注意奴卡菌耐酸染色为阳性,链丝菌有孢子,可鉴别。 (2)培养:较困难颗粒必须..."
放线菌病	头痛	症状	"放线菌病,由放线菌引起的慢性化脓性肉芽肿性疾病。病变好发于面颈部及胸腹部...脑神经受累可致头痛、恶心、呕吐、复视、视盘及出血等,脑血管造影及CT检查可见..."
放线菌病	水肿	症状	"放线菌病,由放线菌引起的慢性化脓性肉芽肿性疾病。病变好发于面颈部及胸腹部,以向周围组织扩展形成瘘管并排出带有硫磺样颗粒的脓液为特征。大剂量、长疗程的..."
散光	假性近视	症状	"假性近视有如下特点:(1)经过休息或应用睫状肌麻痹剂,如1%阿托品眼药水或眼膏,或...为近视故为假性近视;③一径向为逆动,另一径向为顺动或不动者为混合性散光。..."
散光	视力障碍	症状	"(乎榚鏋襈钤嵎桶剩涥一)视力视力包括远视力和近视力检查以及对视力障碍有一个初步印象倠煿靲跫醀磓拶汿。远视力不佳、近视力尚好可能为近视、散光等。侻牍縥..."
散发性脑炎	癫痫和癫痫样发作	症状	"一般人的印象中,癫痫发作时,病人一定会意识昏迷、四肢抽搐、口吐白抹,其实不尽...此外,因病毒感染所致的“散发性脑炎”也常有癫痫发作, 或以癫痫为其主要临床表现..."
散发性脑炎	嗜睡	症状	"又名散发性病毒脑炎、非特异性脑炎及非典型性脑炎等。它是神经系统常见的综合征...如出现嗜睡、癫痫发作,应及时停药。 4、对症治疗: 如用速尿、甘露醇降低颅内压..."
散发性脑炎	流涎	症状	"又名散发性病毒脑炎、非特异性脑炎及非典型性脑炎等。它是神经系统常见的综合征之一,主要包括散发的、病原一时不明的病毒性脑炎和感染后变态反应性脱髓鞘性脑病..."
散发性脑炎	表情淡漠	症状	"又名散发性病毒脑炎、非特异性脑炎及非典型性脑炎等。它是神经系统常见的综合征之一,主要包括散发的、病原一时不明的病毒性脑炎和感染后变态反应性脱髓鞘性脑病..."
斑秃	永久性秃发	症状	"中文名: 斑秃 外文名: alopecia areata  别名: 圆形脱发,圆秃,鬼剃头 传染病: 否  临床表现: 局部性脱发 就诊科室: 皮肤性病科  发病部位: 身体有毛发部位 ..."
斑秃	毛发脱落	症状	"斑秃又叫圆形脱发,俗称鬼剃头,头发毫无先兆地整簇整簇地掉,严重的病人会一块块..."
斑秃	头发枯黄稀疏	症状	"斑秃又叫圆形脱发,俗称鬼剃头,头发毫无先兆地整簇整簇地掉,严重的病人会一块块..."
斑秃	毛发稀少	症状	"斑秃(Alopecia areata)是一种自身免疫性的非瘢痕性脱发,常发生于身体有毛发的..."
斑秃	全秃	症状	"全秃的常识: 斑秃中约有5%～10%的病例其 秃发可逐渐进行或迅速发展,在几天或几个月内头发全部脱落而成全秃,全秃的症状更有甚者可累及眉毛、胡须、腋毛、阴毛..."
斜视	复视	症状	"复视为主要临床特征;麻痹性斜视则有眼球..."
斜视	步态不稳	症状	"前者以眼位偏向颞侧,眼球无运动障碍,无复视为主要临床特征;麻痹性斜视则有眼球运动受限、复视,并伴眩晕、恶心、步态不稳等全身症状。编辑摘要 ..."
斜视	结膜充血	症状	"结膜充血是结膜或周围附属器官的原发或继发疾病,仅限于结膜疾病或有关的表浅刺激。结膜充血一般不会引发严重的眼疾,比较容易治愈,但青光眼、巩膜炎等眼疾患者就应..."
斜视	周身不适	症状	"斜视则有眼球运动受限、复视,并伴眩晕、恶心、步态不稳等全身..."
斜视	畏光	症状	"斜视 别名: 斜眼  传染病: 否 就诊科室: 五官科  发病部位: 眼部...肝血不足型:眼斜,发病与高热抽搐有关,目干畏光、急躁头痛、口苦多梦,脉细稍..."
斜视	视物模糊	症状	"隐斜视图册轻者无症状,重者由于眼肌疲劳有头痛、眼痛、眼睑沉重感视物模糊,..."
斜视	眼球不能随意动	症状	"中文名: 周期性内斜视 临床表现: 内斜眼球不能随意动  就诊科室: 五官科 发病..."
斜视	眼疲劳	症状	",眼球无运动障碍,无复视为主要临床特征;麻痹性斜视则有眼球...注意用眼卫生,不要过度用眼,揉眼,避免眼睛过度疲劳,保证充足睡眠。饮食上注意营..."
斯德哥尔摩综合症	精神依赖性	症状	"临床表现/斯德哥尔摩综合征 编辑  据心理学者的研究,情感上会依赖他人且容易受...精神病综… 创伤后应…分类热词 艾滋病 病理性上网 禽流感 性上瘾症 黑色素..."
斯蒂尔病	弛张热	症状	"成人斯蒂尔病本是指系统型起病的幼年型关节炎,但相似的疾病也可发生于成年人,...1.败血症 本病多呈弛张热,体温高峰时多在39℃以上发热前有明显寒战等中毒症状,..."
新生儿中毒性红斑	荨麻疹样皮疹	症状	"新生儿中毒性红斑又称新生儿荨麻疹,为新生儿常见疾病,是一种病因不明,发生在出生后2周内,以红斑、丘疹和脓疱为特征的短暂性皮肤病。患儿多数在出生后4天内发病,..."
新生儿中毒性红斑	丘疹	症状	"新生儿中毒性红斑又称新生儿荨麻疹,为新生儿常见疾病,是一种病因不明,发生在出生后2周内,以红斑、丘疹和脓疱为特征的短暂性皮肤病。患儿多数在出生后4天内发病,..."
新生儿中毒性红斑	脓疱	症状	"新生儿中毒性红斑又称新生儿荨麻疹,为新生儿常见疾病,是一种病因不明,发生在出生后2周内,以红斑、丘疹和脓疱为特征的短暂性皮肤病。患儿多数在出生后4天内发病,..."
新生儿中毒性红斑	疱疹	症状	"新生儿中毒性红斑又称新生儿荨麻疹,为新生儿常见疾病,是一种病因不明,发生在出生后2周内,以红斑、丘疹和脓疱为特征的短暂性皮肤病。患儿多数在出生后4天内发病,..."
新生儿乙型肝炎	食欲下降	症状	"如黄疸(早期呈阻塞性黄疸的表现)、发热肝大、食欲欠佳,而后恢复或呈慢性肝炎的...价免疫球蛋白(乙肝人类免疫血清球蛋白,HBIG)可使婴儿乙肝病毒携带率大幅度下降..."
新生儿乙型肝炎	脾肿大	症状	"B超检查有肝脾肿大,以肝大为主,多为中等度大。 治疗/新生儿乙型肝炎 编辑  新生儿..."
新生儿乙型肝炎	恶心与呕吐	症状	"乙型肝炎(hepatitisB)是由乙型肝炎病毒感染引起,新生儿期的肝炎病毒感染主要是指...新生儿呕吐先天性弓形体感染新生儿持续性肺动脉高压新生儿化脓性脑膜炎胎粪性便秘新生..."
新生儿休克	呼吸异常	症状	"肺出血最多见健康搜索,多死于肺出血及呼吸衰竭。可表现为颅内出血、急性肾功能衰竭、电解质紊乱严重代谢性酸中毒等。 检查/新生儿休克 编辑  1.实验室检查(1)..."
新生儿休克	心率增快	症状	"新生儿休克是由多种原因引起的急性微循环功能不全综合征。新生儿休克与年长儿...心率增快火罐网,安静时>160/min。脑缺氧表现如反应低下(嗜睡迟钝),肢体肌张力..."
新生儿休克	少尿	症状	"2.尿量24h以后的新生儿,正常尿量约2ml/(kg·h)。在生后最初数小时,单独尿...详细>> 本词条全部内容由词条认领机构及智愿者共同编辑,互动百科权威评审。相关..."
新生儿休克	皮肤苍白	症状	"新生儿休克是由多种原因引起的急性微循环功能不全综合征。新生儿休克与年长儿...此期主要鶒是血管收缩的表现如皮肤苍白,肢端发凉上肢达肘部,下肢达膝部。心率增..."
新生儿休克	肌张力降低	症状	"新生儿休克是由多种原因引起的急性微循环功能不全综合征。新生儿休克与年长儿...脑缺氧表现如反应低下(嗜睡迟钝),肢体肌张力降低。检查前臂内侧皮肤毛细血管再..."
新生儿低血糖症	厌奶	症状	"它的特征是婴儿发育正常,活力很好,只是吃奶量暂时减少。 “生理性厌奶期”在婴儿是很常见的现象,常发生在两个时期。有的新生儿喝奶量一向正常,到二、三个大,突然..."
新生儿低钙血症	咽喉痉挛	症状	"新生儿低钙血症常可引起新生儿惊厥。临床以全身性惊厥发作,发作间期一般情况良好。严重症状为喉痉挛和呼吸暂停,可引起突然死亡。患儿症状表现为烦躁不安、颤抖、易激..."
新生儿低钙血症	新生儿抽搐	症状	"新生儿正常血清总钙2.25～2.75mmol/L(9～11mg/dl),当血清总钙<2.0mmol/L(8mg/dl)或血清离子钙<0.9mmol/L(3.6mg/dl)称为低钙血症(hypocalcemia),新生儿易..."
新生儿低钙血症	惊跳	症状	"诊断/新生儿低钙血症 编辑 血液检查图册1.母孕期可能有糖尿病或妊娠高血压,早产儿及有窒息史者多见。 2.多于生后数小时至2日发病,有不安、惊跳、肢体震颤、喉..."
新生儿低钙血症	肌张力降低	症状	"新生儿低钙血症也可表现为肌张力低下,呼吸暂停,进奶差,烦躁不安,手足搐搦或...口服氢氧化铝乳剂可减少磷在肠道的吸收,晚期低血症的小儿宜改用母乳或配方乳喂养..."
新生儿低钙血症	烦躁不安	症状	"新生儿低钙血症也可表现为肌张力低下,呼吸暂停,进奶差,烦躁不安,手足搐搦或..."
新生儿佝偻病	脊柱病变性骨盆畸形	症状	"疾病百科 > 疾病症状 > 脊柱病变性...脊柱病变性骨盆畸形就是指受脊椎病变影响导致骨盆的...新生儿佝偻病 囟门闭合晚串珠肋胸廓畸形骨软化蛙..."
新生儿佝偻病	X型腿	症状	"可有“O”型腿、“X”型腿。 诊断/新生儿佝偻病 编辑  新生儿佝偻病图册诊断..."
新生儿佝偻病	串珠肋	症状	"新生儿佝偻病(ricketsofnewborn)是由于维生素D和(或)钙磷缺乏引发的钙磷代谢...体重及日龄稍大的新生儿亦可有典型的骨样组织增生表现鵻,如肋串珠、手脚镯和..."
新生儿佝偻病	青枝骨折	症状	"养生百科  方剂大全 中医偏方 中医词典 名医堂 中药...而新生儿佝偻病在中国并不少见,那么新生儿佝偻病的...“X”型腿,长骨头的时候甚至还可能发生青枝骨折的..."
新生儿佝偻病	骨软化	症状	"新生儿佝偻病图册主要表现为骨骼系统的骨化不全或骨软化性改变如前囟增大,颅缝加宽..."
新生儿佝偻病	小儿维生素D缺乏	症状	"维生素D缺乏性佝偻病(vitamin D deficiency rickets),这是一种小儿常见病,占总...血生化与骨骼X线的检查为诊断的“金标准”,不论婴儿还是儿童,血浆25-OH-D3..."
新生儿佝偻病	囟门闭合晚	症状	"新生儿佝偻病(ricketsofnewborn)是由于维生素D和(或)钙磷缺乏引发的钙磷代谢...囟门较大且关闭晚,顶骨与额骨可隆起成方颅、臀形颅。胸部可见串珠肋、鸡胸或..."
新生儿佝偻病	蛙状腹	症状	"疾病百科 症状自查 健康自测 健康经验 手术查询 化验...平卧时呈"蛙状腹",因四肢肌肉无力,学会坐、站、...佝偻病包括什么症状  热 新生儿佝偻病图片 精彩..."
新生儿先天性胆道闭锁	胆道闭锁	症状	"新生儿先天性胆道闭锁,是新生儿时期梗阻性黄疸的主要病因之一。本病的临床症状(黄疸、大便灰白色)往往在出生后1周至数周有表现,一些患儿出生后大便一直呈正常颜色,..."
新生儿化脓性脑膜炎	新生儿两眼上翻凝视	症状	"细心的父母还会发现小儿双眼呆直,眼珠上翻,前囱比...如能及时诊断,尽早得到正确治疗,新生儿化脓性脑膜炎...此时必须仔细观察病情发展,如发现烦躁不安、两眼凝视..."
新生儿化脓性脑膜炎	小儿哭闹不安	症状	"开放分类:健康儿科小儿疾病生活疾病 新生儿化脓性脑膜炎(purulentmeningitisofnew...其临床症状常不典型(尤其早产儿)主要表现烦躁不安、哭闹尖叫、易激惹、严重者..."
