火器性颅脑损伤,丘脑下部损害
火器性颅脑损伤,拥抱反射消失
火器性颅脑损伤,视觉失认
火激红斑,红斑样皮疹
火眼,两眼刺痛
火眼,头痛
灭虫灵中毒,眼球上翻并固定
灭虫灵中毒,肚子疼
灭虫灵中毒,肌肉跳动
灭虫灵中毒,恶心与呕吐
灭虫灵中毒,头晕
灭虫灵中毒,癫痫和癫痫样发作
灭虫灵中毒,头痛
灰指甲,凹甲
灰指甲,指甲宽而短(宽大于长)
灰指甲,指甲上起小细粒
灰指甲,指甲呈现青紫色
灼性神经痛,情绪不宁
灼痛,皮肤痛
灼痛,营养障碍
灼痛,感觉过敏
灼痛,指甲异常
灼痛,烧灼性疼痛
炎性乳腺癌,乳房肿块
炎性乳腺癌,乳房胀痛
炎性乳腺癌,乳房红肿热痛
炎性乳腺癌,乳房硬化
炎性肠病性关节炎相关巩膜...,关节响痛
炎性肠病性关节炎相关巩膜...,消瘦
炎性肠病性关节炎相关巩膜...,恶心与呕吐
炎性肠病性关节炎相关巩膜...,巩膜外层炎
炎性肠病性关节炎相关巩膜...,脐周疼痛
炎性肠病性关节炎相关巩膜炎,关节痛
炎性肠病性关节炎相关巩膜炎,关节响痛
炎性肠病性关节炎相关巩膜炎,脐周疼痛
炎性肠病性关节炎相关巩膜炎,关节液渗出
炎性肠病性关节炎相关巩膜炎,非对称性关节痛
炎症后弹力纤维松解伴皮肤...,颈部皱纹多
炎症后弹力纤维松解伴皮肤...,斑疹
炎症后弹力纤维松解伴皮肤...,妊娠纹
炎症后弹力纤维松解伴皮肤松弛,毛窍闭塞
炎症性肠道疾病及其伴发的...,发烧
炎症性肠道疾病及其伴发的...,脓血便
炎症性肠道疾病及其伴发的...,水样便
炎症性肠道疾病及其伴发的...,左下腹痛
炎症性肠道疾病及其伴发的葡萄膜炎,肠道蛔虫感染
炎症性肠道疾病及其伴发的葡萄膜炎,良性反应性改变
炎症性肠道疾病及其伴发的葡萄膜炎,泪溢
炎症性腹主动脉瘤,输尿管梗阻
炎症性腹主动脉瘤,体重减轻
炎症性腹主动脉瘤,良性反应性改变
炎症性腹主动脉瘤,肚子疼
炎症性腹主动脉瘤,输尿管向心偏移
炎症性腹主动脉瘤,血沉增快
炎症相关性青光眼,良性反应性改变
炎症相关性青光眼,泪腺囊肿
炎症相关性青光眼,瞳孔两侧不等大
炎症相关性青光眼,绿色盲
炭疽病,高热寒战
炭疽病,恶心与呕吐
点状内层脉络膜病变,中心暗点扩大
点状内层脉络膜病变,视力障碍
点状内层脉络膜病变,单眼眼前黑影
点状内层脉络膜病变,眼底改变
点状骨骺发育异常,扁脸
点状骨骺发育异常,毛发异常
点状骨骺发育异常,体型异常
烟酸缺乏神经病,营养代谢缺乏
烟酸缺乏神经病,职业神经症
烟酸缺乏神经病,定位体征
烟雾病,丘脑出血
烧伤,手背部皮肤发红肿胀
烧伤,中度烧伤
烧伤休克,昏迷
烧伤休克,烧伤后脉搏增速
烧伤休克,少尿
烧伤休克,脉细数无力
烧伤休克,低血容量休克
烧伤后急性肾功能衰竭,烧伤创面苍白或焦黄炭化
烧伤后急性肾功能衰竭,肾小球滤过率下降
烧伤后急性肾功能衰竭,水钠的蓄积
烧伤后急性肾功能衰竭,肾衰竭
烧伤后急性肾功能衰竭,氰化物烧伤及合并中毒
烧伤后急性肾功能衰竭,昏迷
烧伤后急性肾功能衰竭,低血容量休克
烧伤后急性肾功能衰竭,尿比重下降
烧伤感染,烧伤创面淡黄色粘稠分泌物
烧伤感染,烧伤创面甜腥气味的粘稠分泌物
烧伤感染,烧伤创面焦痂提前潮解、脱落或出现虫咬样变化
烧伤脓毒症,持续发烧
烧伤脓毒症,烧伤创面苍白或焦黄炭化
烧伤脓毒症,水中毒
烧伤脓毒症,烧伤后脉搏增速
烧伤脓毒症,氰化物烧伤及合并中毒
烧伤脓毒症,烧伤后尿量减少
烧伤脓毒症,烧伤创面浅咖啡色稀薄分泌物
烧伤脓毒症,尿偏碱
热中,易饿
热中,烦躁不安
热中,气喘
热入血室,咳血
热入血室,发烧
热入血室,口渴喜饮
热射病,血压高
热射病,持续性发热
热射病,全身衰竭
热射病,热衰竭
热射病,呼吸衰竭
热射病,高热
热带口炎性腹泻,营养不良性水肿
热带口炎性腹泻,乏力
热带口炎性腹泻,失水
热带口炎性腹泻,肚子疼
热带口炎性腹泻,粪便量多
热带口炎性腹泻,脂肪泻
热带口炎性腹泻,左下腹痛
热带口炎性腹泻,分泌性腹泻
热带口炎性腹泻,尿钠排出量极低
热带口炎性腹泻,口唇泛黑
热带型肺嗜酸性粒细胞肺炎,低烧
热带型肺嗜酸性粒细胞肺炎,消瘦
热带型肺嗜酸性粒细胞肺炎,衰弱
热带型肺嗜酸性粒细胞肺炎,胸痛
热带型肺嗜酸性粒细胞肺炎,干咳
热带性出汗不良,出汗异常
热带性出汗不良,丘疹
热带性出汗不良,皮疹
热带性出汗不良,心慌
热带性出汗不良,疲劳
热带性口炎性腹泻,乏力
热带性口炎性腹泻,营养代谢缺乏
热带性口炎性腹泻,舌炎
热带性口炎性腹泻,体重减轻
热带性口炎性腹泻,唇干裂
热带性肺嗜酸性粒细胞浸润...,咳嗽
热带性肺嗜酸性粒细胞浸润...,呼吸异常
热带性肺嗜酸性粒细胞浸润...,肺源性心脏衰竭
热带性肺嗜酸性粒细胞浸润...,疲劳
热带性肺嗜酸性粒细胞浸润...,中性粒细胞增高
热带性肺嗜酸性粒细胞浸润症,肺源性心脏衰竭
热带性肺嗜酸性粒细胞浸润症,上呼吸道和口腔存在大量定...
热带性肺嗜酸性粒细胞浸润症,呼吸异常
热带性肺嗜酸粒细胞浸润症,乏力
热带性肺嗜酸粒细胞浸润症,厌食
热带性肺嗜酸粒细胞浸润症,胸闷
热带性肺嗜酸粒细胞浸润症,咳嗽
热带性肺嗜酸粒细胞浸润症,发烧
热带痉挛性轻截瘫,外伤性低位截瘫
热带痉挛性轻截瘫,腓肠肌痉挛
热带痉挛性轻截瘫,单瘫
热带痉挛性轻截瘫,高位截瘫
热性嗜中性白细胞皮肤病,结节
热性嗜中性白细胞皮肤病,丘疹
热性嗜中性白细胞皮肤病,溃疡
热性嗜中性白细胞皮肤病,关节疼痛
热性嗜中性白细胞皮肤病,关节肿胀
热感冒,口干
热毒冲心,热毒炽盛
热毒冲心,低热消疲
热毒冲心,口干
热毒冲心,咽痛
热毒冲心,持续低烧
热毒冲心,舌苔厚腻
热汗,婴儿睡觉出汗
热汗,汗出如油
热烧伤,烧伤创面甜腥气味的粘稠分泌物
热烧伤,烧伤创面粪臭味分泌物
热烧伤,烧伤创面淡黄色粘稠分泌物
热烧伤,烧伤创面暗灰或黑色的坏死斑
热痹,非感染性发热
热痹,发烧
热秘,继发性便秘
热秘,口干
热秘,胃火口臭
热秘,口舌生疮
热秘,小便短赤
热秘,舌质红绛
焦磷酸钙沉积病,钙化灶
焦磷酸钙沉积病,膝关节疼痛
焦磷酸钙沉积病,血沉增快
焦磷酸钙沉积病,膝盖长骨刺
焦磷酸钙沉积病,晨僵
焦磷酸钙沉积病,关节疼痛
焦虑症,考试焦虑
焦虑症,搓手顿足
焦虑症,失眠
焦虑症,神经质性格
煎厥,传导性耳鸣
煤炭工尘肺,呼吸困难
煤炭工尘肺,胸闷
煤炭工尘肺,胸痛
煤炭工尘肺,咳痰
煤炭工尘肺,咳嗽
燥邪犯肺,咽喉疼痛
燥邪犯肺,胸痛
燥邪犯肺,咳血
燥邪犯肺,脉细数无力
燥邪犯肺,干咳
爆裂性眼眶骨折,纵行骨折
爆裂性眼眶骨折,视力障碍
爆裂性眼眶骨折,粉碎性骨折
爆裂性眼眶骨折,复视
爆裂性眼眶骨折,开放性骨折
爆裂性眼眶骨折,眼球运动障碍
爆裂性眼眶骨折,眶上裂综合征
爆裂性眼眶骨折,软组织肿胀
爆震性耳聋,耳源性眩晕
爆震性耳聋,耳鼓膜破裂
片吸虫病,肝肿大
片吸虫病,腹胀
片吸虫病,胸痛
片吸虫病,肝区痛
片吸虫病,肚子疼
牙体缺损,咬合关系错乱
牙体缺损,锁合畸形
牙体缺损,过早丧失咀嚼功能
牙体缺损,齿龈肿胀
牙体缺损,口腔唇系带粗大
牙周炎,牙龈出血
牙周炎,牙龈上发生黑线
牙周病,磨牙后垫红肿
牙周病,齿龈肥厚
牙周病,口腔痛
牙周病,牙体损伤
牙周病,齿龈出血
牙周病,齿龂生疮
牙周病,牙龈出血
牙外伤,牙脱位
牙外伤,牙体损伤
牙外伤,牙有伸长感及触痛
牙外伤,牙根暴露
牙外伤,感觉过敏
牙宣,口粘
牙宣,牙龈出血
牙宣,牙周袋形成
牙宣,齿槽骨萎缩
牙折,牙体损伤
牙折,牙脱位
牙源性皮瘘,牙齿缝隙大
牙齿感觉过敏症,牙冠呈半透明乳光色
牙齿感觉过敏症,牙龈萎缩
牙龈炎,牙龈出血
牙龈癌,齿龈肿胀
牙龈癌,牙的咀嚼磨损
牛带绦虫病,肛门瘙痒
牛带绦虫病,恶心与呕吐
牛带绦虫病,肚子疼
牛带绦虫病,乏力
牛带绦虫病,疲劳
牛痘样水疱病,丘疹
牛痘样水疱病,皮肤水疱，后形成黑色干痂
牛痘样水疱病,皮肤瘙痒
牛痘样水疱病,红晕
牛痘样水疱病,凹陷瘢痕
牛皮癣,色素异常
牛皮癣,鳞屑
物理性变应性,血管性水肿
物理性变应性,瘙痒
物理性变应性,发烧
特发性低促性腺激素性性腺功能减退症,性腺发育不良
特发性低促性腺激素性性腺功能减退症,青春期胸部发育缓慢
特发性含铁血黄素沉着症,皮肤为金属颜色或石板灰色
特发性含铁血黄素沉着症,乏力
特发性尿钙增多症,一侧腰腹突发“刀割”样绞...
特发性尿钙增多症,一侧腰腹突发“刀割”样绞痛
特发性尿钙增多症,低分子蛋白尿
特发性尿钙增多症,钙沉积
特发性心室颤动,室颤阈值降低
特发性急性小管间质性肾炎,白细胞尿
特发性急性小管间质性肾炎,肌痛
特发性急性小管间质性肾炎,恶心与呕吐
特发性急性小管间质性肾炎,乏力
特发性急性小管间质性肾炎,厌食
特发性滴状色素减少症,色素性皮损
特发性癫痫综合征,吞咽困难
特发性癫痫综合征,肌阵挛
特发性癫痫综合征,局灶症状
特发性癫痫综合征,幻觉
特发性皮肤钙化病,表皮发生钙化
特发性肺含铁血黄素沉着症,皮肤含铁血黄素沉着
特发性脊柱侧凸,髋关节发育不良
特发性脊柱侧凸,婴儿脊柱侧凸
特发性葡萄膜大脑炎,头痛
特发性葡萄膜大脑炎,眼色素膜炎
特发性葡萄膜大脑炎,头晕
特发性葡萄膜大脑炎,晚霞样或夕照样眼底
特发性葡萄膜大脑炎,脑膜刺激症状
特发性葡萄膜大脑炎,视网膜脱离
特发性血小板减少性紫癜,齿龈出血
特发性血小板减少性紫癜,皮肤黏膜出血
特发性血小板减少性紫癜,出血倾向
特发性血小板减少性紫癜,鼻衄
特发性血小板减少性紫癜,下消化道少量出血
特发性血小板减少性紫癜,皮肤出血斑
特发性血小板减少性紫癜,胃肠道出血
特发性血小板减少性紫癜,皮肤出血点
特发性血小板减少性紫癜,刷牙出血
特发性血小板减少性紫癜,牙龈出血
特发性迟发性免疫球蛋白缺...,脾肿大
特发性迟发性免疫球蛋白缺...,溃疡
特发性阻塞性细支气管炎伴...,消瘦
特发性阻塞性细支气管炎伴...,咳嗽
特发性阻塞性细支气管炎伴...,发烧
特发性阻塞性细支气管炎伴...,乏力
特发性阻塞性细支气管炎伴...,周身不适
特发性青春期延迟,肾上腺皮质激素不足
特发性非硬化性门脉高压综...,脾肿大
特发性黄斑裂孔,水肿
特发性黄斑裂孔,视网膜脱离
特发性黄斑部前膜,视网膜水肿
特发性黄斑部前膜,视物变形
特发性黄斑部前膜,复视
特发性黄斑部前膜,晶状体混浊
特应性皮炎,小儿湿疹
特应性皮炎,干燥型湿疹
特应性皮炎,脂溢性湿疹
特应性皮炎,渗出型湿疹
特应性皮炎,阵发性瘙痒
特应性皮炎,婴儿湿疹
特应性皮炎,小儿痒疹
特殊型子宫肌瘤,腹部肿块
特殊型子宫肌瘤,水肿
特殊型子宫肌瘤,结节
特纳综合征,乳房或乳头未发育
特纳综合征,性发育慢
特纳综合征,外阴幼稚
狂犬病,三怕(水声、光、风)现象
狂犬病,食欲缺乏
狂病,秋季狂躁症
狂病,技术狂躁症
狐臭,腋窝多汗
狐臭,臭汗
狼疮性肾炎,白细胞尿
狼疮性肾炎,肾病性浮肿面容
狼疮肾炎,管型尿
狼疮肾炎,肾源性水肿
猛兽伤,伤口愈合发痒
猛兽伤,肌肉出血
猝死,呼吸困难
猝死,心前区隐痛
猩红热,猩红热样皮疹
猪带绦虫病,头晕
猪带绦虫病,食欲下降
猪带绦虫病,瘙痒
猪带绦虫病,恶心与呕吐
猪流感,一过性的流感样症状
猪流感,发烧
猪流感,食欲异常
猪流感,周身不适
猪流感,咳嗽
猪流感,咽痛
猴痘,淋巴结肿大
猴痘,周身不适
猴痘,背痛
猴痘,肌痛
猴痘,发烧
玫瑰糠疹,痱疹样皮疹
环咽肌失弛缓症,指甲呈扁平形
环咽肌失弛缓症,食物下咽时颈部有气过水声...
环咽肌失弛缓症,吞咽痛
环咽肌失弛缓症,呛咳
环咽肌失弛缓症,咽部异物感
环咽肌失弛缓症,吞咽困难
环状糜烂性龟头炎,阴茎龟头橡皮肿
环状糜烂性龟头炎,阴茎疼痛
环状糜烂性龟头炎,龟头瘙痒
环状红斑,多形红斑样皮疹
环状红斑,红斑样皮疹
环状胰腺,胃脘饱胀
环跳疽,足部坏疽
现代病,食欲异常
现代病,手指麻痛
现代病,食欲缺乏
玻璃体及视网膜脱离手术所致青光眼,眼充血
玻璃体及视网膜脱离手术所致青光眼,眼压突然迅速升高
玻璃体及视网膜脱离手术所致青光眼,眼压升高
玻璃体混浊,眼前黑影
玻璃体猪囊虫病,视力障碍
玻璃体猪囊虫病,眼前黑影
玻璃体猪囊虫病,视网膜脱离
玻璃体疝,瞳孔变形
玻璃体疝,色素沉着
玻璃体积血,眼底无红光反射
玻璃体积血,眼前黑影
玻璃体积血,玻璃体有血迹
玻璃纤维引起的皮肤病,丘疹
玻璃纤维引起的皮肤病,脱屑
玻璃纤维引起的皮肤病,皮肤瘙痒
玻璃纤维引起的皮肤病,皮肤干燥
玻璃纤维引起的皮肤病,皮肤发红
珠蛋白生成障碍性贫血,脾肿大
珠蛋白生成障碍性贫血,急性贫血
球孢子菌病,血沉增快
球麻痹,咽反射消失
理发师皮炎,手背部皮肤发红肿胀
理发师皮炎,红斑样皮疹
理发师皮炎,色素沉着
理发师皮炎,皮肤粗糙
理发师皮炎,斑疹
瑞列绦虫病,肛门瘙痒
瓜藤缠,红斑结节
瓜藤缠,咽喉疼痛
瓜藤缠,低烧
生乳头汗管囊腺瘤,泌乳障碍
生乳头汗管囊腺瘤,结节
生乳头汗管囊腺瘤,婴儿含吮时乳头刀割样疼痛并渗血
生殖器念珠菌病,白色恶露
生殖器念珠菌病,粘膜有粘着性白斑
生殖器念珠菌病,阴道口局部红肿热痛
生殖器疱疹,白色恶露
生殖器疱疹,脓疱
生殖细胞瘤,盆腔肿块
生殖道肿瘤皮肤转移,重度痛
生殖道肿瘤皮肤转移,疱疹
生殖道肿瘤皮肤转移,瘤体牵拉
生殖道肿瘤皮肤转移,结节
生育恐惧症,恐惧
生脓性肉芽肿,肉芽肿
生脓性肉芽肿,结痂
生豆浆中毒,肚子疼
生豆浆中毒,恶心与呕吐
生豆浆中毒,头晕
生豆浆中毒,乏力
生豆浆中毒,腹胀
生长期脱发,病理性脱发
生长期脱发,毛根松动
生长期脱发,毛发脱落
生长期脱发,元气衰脱
生长期脱发,毛发异常
生长激素缺乏症,成年后的容貌仍似儿童
生长痛,压痛
甲下外生骨疣,甲下出血
甲下外生骨疣,脚趾甲内长
甲下外生骨疣,结节
甲下外生骨疣,膝盖长骨刺
甲亢,突眼症
甲亢,淡漠型甲亢
甲亢性心脏病,心室扑动
甲亢性心脏病,心脏扩大
甲亢性心脏病,心脏增大
甲内型甲真菌病,指甲异常
甲减,骨核出现迟，发育小
甲减,粘液性水肿面容
甲减,淡漠型甲亢
甲型病毒性肝炎,巩膜黄染
甲型病毒性肝炎,尿黄似浓茶
甲型病毒性肝炎,食欲不振
甲型病毒性肝炎,乏力
甲沟炎,脚趾甲内长
甲沟炎和甲下脓肿,脚趾甲内长
甲沟炎和甲下脓肿,甲下出血
甲状旁腺功能亢进性心肌病,神经官能症状
甲状旁腺功能亢进性心肌病,关节疼痛
甲状旁腺功能亢进性心肌病,心脏增大
甲状旁腺功能亢进性心肌病,病理性Q波
甲状旁腺功能亢进性心肌病,心音异常
甲状旁腺功能亢进性心肌病,电生理异常
甲状旁腺功能亢进性心肌病,甲亢危象
甲状旁腺功能亢进性心肌病,心慌
甲状旁腺功能亢进性心肌病,血压高
甲状旁腺功能亢进性心肌病,甲状旁腺功能亢进
甲状旁腺功能亢进症,无力
甲状旁腺功能亢进症,恶心与呕吐
甲状旁腺功能亢进症,食欲不振
甲状旁腺功能亢进症,精神萎靡
甲状旁腺功能亢进症,体重减轻
甲状旁腺功能减退性心肌病,毛发脱落
甲状旁腺功能减退性心肌病,手足抽掣
甲状旁腺功能减退性心肌病,幻觉
甲状旁腺功能减退性心肌病,焦虑
甲状旁腺功能减退性心肌病,皮肤粗糙
甲状旁腺功能减退性心肌病,面部肌肉痉挛
甲状旁腺功能减退性心肌病,四肢抽搐
甲状旁腺功能减退性心肌病,肢体或躯干麻木
甲状旁腺功能减退症,小腿腓部肌肉疼痛和压痛
甲状旁腺功能异常伴发的精...,幻听
甲状旁腺功能异常伴发的精...,肌张力减低
甲状旁腺功能异常伴发的精...,食欲减退
甲状旁腺功能异常伴发的精...,神经衰弱综合征
甲状旁腺功能异常伴发的精...,智力减低
甲状旁腺危象,意识模糊
甲状旁腺危象,幻觉
甲状旁腺骨营养不良,表皮发生钙化
甲状旁腺骨营养不良,疲乏
甲状旁腺骨营养不良,上腹部疼痛
甲状旁腺骨营养不良,低血磷
甲状腺功能亢进伴发的精神...,易激动
甲状腺功能亢进伴发的精神...,抑郁
甲状腺功能亢进伴发的精神...,紧张
甲状腺功能亢进伴发的精神...,感觉障碍
甲状腺功能亢进伴发的精神...,躁狂
甲状腺功能亢进性心肌病,阵发性夜间呼吸困难
甲状腺功能亢进性心肌病,畏热
甲状腺功能亢进性心肌病,巩膜充血
甲状腺功能亢进性心肌病,脉压差大
甲状腺功能亢进性心肌病,突眼症
甲状腺功能亢进性心肌病,心尖搏动弥散
甲状腺功能亢进性心肌病,甲状腺肿大
甲状腺功能亢进性心肌病,心脏扩大
甲状腺功能亢进性心肌病,劳力性呼吸困难
甲状腺功能亢进性心肌病,颈静脉怒张
甲状腺功能亢进性心肌病,易激动
甲状腺功能亢进性心肌病,心前区隐痛
甲状腺功能亢进性心肌病,双肺水泡音
甲状腺功能亢进性心肌病,眼眶疼痛
甲状腺功能亢进性心肌病,心尖部第1心音亢进
甲状腺功能亢进性心肌病,肝脏肿大
甲状腺功能亢进性心肌病,心率增快
甲状腺功能亢进性心肌病,肌肉震颤
甲状腺功能亢进症的肾损害,多尿
甲状腺功能亢进症的肾损害,多饮
甲状腺功能亢进症的肾损害,高代谢征群
甲状腺功能亢进症的肾损害,突眼症
甲状腺功能亢进症的肾损害,畏热
甲状腺功能亢进症的肾损害,消瘦
甲状腺功能亢进症的肾损害,慢性肾功能不全
甲状腺功能亢进症的肾损害,失眠
甲状腺功能亢进症的肾损害,内分泌功能减退
甲状腺功能减低所致贫血,面部水肿
甲状腺功能减低所致贫血,肌痛
甲状腺功能减低所致贫血,表情淡漠
甲状腺功能减退伴发的精神障碍,黏液性水肿
甲状腺功能减退伴发的精神障碍,思维缓慢
甲状腺功能减退伴发的精神障碍,粘液性水肿面容
甲状腺功能减退性心肌病,心动过缓
甲状腺功能减退性心肌病,心率过缓
甲状腺功能减退性心肌病,血压偏低
甲状腺功能异常伴发的精神...,神经衰弱综合征
甲状腺功能异常伴发的精神...,人格改变
甲状腺功能异常伴发的精神...,失眠
甲状腺功能异常伴发的精神...,情绪不宁
甲状腺功能异常伴发的精神...,幻听
甲状腺功能异常伴发的精神障碍,手震颤
甲状腺功能异常伴发的精神障碍,淡漠型甲亢
甲状腺功能正常的甲状腺肿...,结节
甲状腺微小癌,骨转移
甲状腺激素抵抗综合征,甲状腺肿
甲状腺激素抵抗综合征,甲状腺功能低下
甲状腺激素抵抗综合征,骨龄延迟
甲状腺激素抵抗综合征,智力减低
甲状腺瘤,结节
甲状腺瘤,呼吸困难
甲状腺瘤,凉结节
甲状腺瘤,颈部淋巴结肿大
甲状腺瘤,进行性颈部肿块
甲状腺瘤,冷结节
甲状腺瘤,声音嘶哑
甲状腺瘤,温结节
甲状腺相关眼病,角膜溃疡
甲状腺结核,结核中毒
甲状腺结核,食欲减退
甲状腺结核,甲状腺肿大
甲状腺结核,盗汗
甲状腺结核,乏力
甲状腺钙化,吞咽困难
甲状腺钙化,瘤块压迫
甲状腺钙化,声音嘶哑
甲状舌囊肿及瘘管,舌头上有长时间不愈溃疡
甲状舌囊肿及瘘管,溃疡
甲状舌囊肿及瘘管,耳溢液
甲状舌囊肿及瘘管,舌炎
甲状舌囊肿及瘘管,唾液腺肿大
甲状舌管囊肿,颈部囊性病变
甲状舌管囊肿,进行性颈部肿块
甲状舌管囊肿,囊肿
甲状舌管囊肿,咽部有异物感
甲状舌管囊肿,颈部疼痛
甲状舌管囊肿与鳃裂囊肿,囊肿
甲状舌骨囊肿与瘘,舌头上有长时间不愈溃疡
甲状舌骨囊肿与瘘,鳞状上皮
甲状舌骨囊肿与瘘,脓性分泌物
甲状舌骨囊肿与瘘,囊肿
甲醇中毒,眼痛
甲醇中毒,头昏
甲醇中毒,头晕
甲醇中毒,乏力
甲醇中毒,头痛
电冰箱胃炎,上腹部疼痛
电冰箱胃炎,恶心与呕吐
电冰箱胃炎,胃痉挛
电冰箱胃炎,绞痛
电冰箱胃炎,寒战
电击伤,昏迷
电击伤,心脏震颤
电击伤,呼吸异常
电击伤,瞳孔异常
电击伤,呆滞
电灼伤,乏力
电灼伤,面色苍白
电灼伤,心悸
电灼伤,头晕
电灼伤,抽搐
电烧伤,烧伤创面苍白或焦黄炭化
电烧伤,湿性坏疽
电脑狂躁症,焦虑
电脑病,颈椎增生
电脑病,颈椎变形
电脑视觉综合症,两眼干涩
电视眼病,视力障碍
男子乳房发育症,乳房胀痛
男子乳房发育症,乳房肥大
男子乳房发育症,乳房肿块
男子乳房发育症,乳房硬化
男子乳腺发育,乳房胀痛
男子乳腺发育,乳房硬化
男子乳腺发育,乳房肥大
男子雄激素源性秃发,毛发脱落
男子雄激素源性秃发,毛发稀少
男性不育,精子大头畸形
男性不育,精子凝集
男性不育,输精管变粗
男性不育,精冷不育
男性不育,精子异常
男性假两性畸形,阴茎短
男性假两性畸形,乳房肥大
男性尖锐湿疣,剧痒的疣状结节
男性尖锐湿疣,疣状增殖
男性尖锐湿疣,湿疣
男性尿道癌,泌尿道狭窄
男性尿道癌,尿道口疼
男性尿道癌,尿道流出分泌物
男性急性淋病,尿频
男性急性淋病,脓性分泌物
男性急性淋病,性欲减退
男性急性淋病,男子性功能障碍
男性慢性淋病,压痛
男性慢性淋病,瘙痒
男性慢性淋病,刺痛
男性更年期综合症,精液少
男性更年期综合症,身体“福态”
男性更年期综合症,器质性早泄
男性更年期综合症,情绪低落
男性更年期综合症,心悸怔忡
男性更年期综合症,易哭
男性更年期综合症,交感神经高度紧张
男性特纳综合征,性腺发育不良
男性特纳综合征,心脏畸形
男性生殖器畸形,睾丸发育不全
男性生殖器畸形,阴茎短
男性生殖器畸形,无睾丸
男性生殖器畸形,睾丸萎缩
男性生殖器畸形,阴茎样尿道
男性生殖器畸形,睾丸微小
男性生殖器畸形,阴茎异常勃起
男性生殖器畸形,睾丸增大和变硬
男性生殖系结核,附睾肿大发硬
男性生殖系结核,精液少
男性生殖系结核,感染性发热
男性生殖系结核,阴囊红肿
男性生殖系结核,前列腺缩小变硬
男性生殖系结核,血精
男性生殖系结核,前列腺硬结
男性生殖腺机能减退症,性欲减退
男性生殖腺机能减退症,睾丸微小
男性生殖腺机能减退症,无胡须腋毛和阴毛
男性生殖腺机能减退症,雄激素过少
男性青春期乳房发育,乳腺肥大
男性青春期乳房发育,喉结不明显
男性青春期乳房发育,无胡须
男性青春期发育延迟,睾丸发育不全
男性青春期发育延迟,青春期身体发育缓慢
男性青春期发育延迟,睾丸微小
男科外伤,阴茎和阴囊水肿
男科外伤,阴茎损伤
男科外伤,尿血
男科外伤,排尿障碍
男科外伤,阴茎疼痛
畸形性吞咽困难,新生儿气促
畸形性吞咽困难,吞咽发呛
畸形性吞咽困难,吞咽困难
畸形性吞咽困难,指甲呈扁平形
畸形性吞咽困难,食管反流症状
畸形性吞咽困难,呼吸异常
畸形性吞咽困难,吞咽障碍
畸胎瘤,腰背部有皮毛窦
疑病症,身体变形障碍
疔疮,红丝疔
疔疮,水疱或大疱损害
疔疮,疼痛
疔疮,脓疱
疔疮,瘙痒
疖,结节
疖,脓疱
疖,脓包
疖与疖病,发烧
疖与疖病,周身不适
疖与疖病,结节
疖与疖病,丘疹
疖与疖病,头痛
疟疾,腹部不适
疟疾肾病,等渗尿
疟疾肾病,皮肤老化
疟疾肾病,间歇性寒颤
疟疾肾病,间歇热
疣状癌,指甲呈筒形
疣状癌,溃疡外观呈菜花样
疣状皮肤结核,疣状增殖
疣状皮肤结核,丘疹
疣状肢端角化病,指（趾）环状缩窄带
疣状肢端角化病,疱疹
疣状肢端角化病,丘疹
疣状肢端角化病,趾远端呈球形
疣状血管瘤,胎痣
疣状血管瘤,血管畸形
疣状血管瘤,结节
疣状表皮发育不良,智力发育迟缓
疣状表皮发育不良,指甲异常
疤痕疙瘩,蹼状瘢痕
疤痕疙瘩,疤痕奇痒
疤痕疙瘩,凹陷瘢痕
疤痕疙瘩,痘印
疫斑热,斑疹
疫斑热,全身过敏和发热皮疹关节痛
疫斑热,反射性腰痛
疫斑热,高热寒战
疫斑热,干燥斑
疫毒痢,神志不清
疫毒痢,精神萎靡
疮疡,颈部瘰疬
疮疡,蹒跚步态
疮疡,溃疡
疮疡,骨增粗
疯狂购物症,情绪低落
疯狂购物症,躁狂
疱疹性咽峡炎,咽部溃疡
疱疹性咽峡炎,扁桃体发炎
疱疹性咽峡炎,咽喉疼痛
疱疹性咽峡炎,高热
疳,脸色发黄
疳,食欲不振
疼痛性眼肌麻痹,恶心与呕吐
疾病恐怖,梅毒恐怖
疾病恐怖,焦虑
疾病恐怖,麻风恐怖
痃癖,腹直肌触及边界不清的固定...
痃癖,腹部“气串样”肿块
痃癖,腹部肿块
病态窦房结综合征,迷走神经张力增高
病毒性出血热,发烧
病毒性出血热,出血性丘疹
病毒性喉炎,咳嗽
病毒性喉炎,喉咙痛
病毒性喉炎,失音
病毒性肝炎,肝昏迷
病毒性肝炎,乙肝e抗体（抗HBe）阳性
病毒性肝炎,胆红素升高
病毒性肝炎,乙肝表面抗原（HBsAg）阳
病毒性食管炎,噎痛感
病毒性食管炎,吞咽时胸痛
病毒性食管炎,吞咽痛
症状性癫痫,癫痫和癫痫样发作
症瘕,脉涩或结
痈,粟粒样脓头
痉挛性斜颈,头颈部活动受限
痉挛性肠梗阻,突发性右上腹绞痛
痉挛性肠梗阻,停止排气
痉挛性肠梗阻,腹胀
痉挛性肠梗阻,恶心与呕吐
痉挛性脑瘫,感觉障碍
痉病,四肢抽搐
痉病,腹肌肌肉抽搐
痒点,皮面上针头大小瘙痒点
痒点,瘙痒
痒疹,皮面上针头大小瘙痒点
痒疹,全身皮肤充血
痔疮,炎性外痔
痔疮,痔块脱垂
